Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ForwardOperator.java",4,0,4,1,1,,,,,1,1,1,8,,8,7,0,8,,0,0,2,6,,78,12,42,25,9,24,,18,27,19,8,,1,,0,,,"0,57",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ForwardWalker.java",13,0,10,4,3,,,,,1,0,0,4,,4,4,0,4,,0,0,3,1,,83,7,44,14,21,32,,19,31,12,19,,4,,2,,,"0,73",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FosterStorageHandler.java",12,1,10,1,2,,,,,1,0,2,14,,14,14,4,14,,1,0,0,13,,251,38,179,85,89,37,,86,116,67,66,,10,,4,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FragmentCompletionHandler.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,22,4,5,4,0,13,,3,4,4,0,,0,,0,,,"2,60",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FullMapEqualComparer.java",15,2,13,0,2,,,,,2,0,0,3,,3,3,1,3,,1,0,0,2,,85,14,50,28,28,21,,32,41,27,27,,5,,2,,,"0,42",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncBRoundWithNumDigitsDecimalToDecimal.java",4,0,4,0,1,,,,,1,0,1,3,,3,3,0,3,,0,0,1,2,,40,6,17,10,4,17,,7,11,8,3,,1,,0,,,"1,00",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncBin.java",6,0,6,0,1,,,,,1,0,1,3,,3,3,0,3,,1,0,0,2,,49,6,22,10,11,21,,12,16,9,7,,2,,1,,,"0,95",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncDecimalToDouble.java",11,1,10,0,3,,,,,1,0,1,9,,10,10,2,10,,0,0,1,9,,147,20,103,30,59,24,,53,77,30,48,,15,,4,,,"0,23",23,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncDecimalToLong.java",15,1,14,1,3,,,,,1,0,1,6,,7,7,2,7,,0,0,1,6,,135,17,94,27,56,24,,50,71,27,45,,15,,4,,,"0,26",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncDecimalToTimestamp.java",15,1,14,1,3,,,,,1,0,1,6,,7,7,2,7,,0,0,1,6,,135,17,94,27,56,24,,50,71,27,45,,15,,4,,,"0,26",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncDoubleToDecimal.java",12,1,11,0,3,,,,,1,0,1,8,,9,9,2,9,,0,0,1,8,,144,19,101,28,60,24,,54,77,29,49,,15,,4,,,"0,24",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncHex.java",6,0,6,0,1,,,,,1,0,1,3,,3,3,0,3,,1,0,0,2,,48,6,23,10,12,19,,12,16,9,7,,2,,1,,,"0,83",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncLogWithBaseDoubleToDouble.java",5,0,5,0,1,,,,,1,0,1,7,,7,7,1,7,,0,0,1,6,,71,12,41,17,18,18,,14,22,13,10,,1,,0,,,"0,44",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncLogWithBaseLongToDouble.java",5,0,5,0,1,,,,,1,0,1,7,,7,7,1,7,,0,0,1,6,,71,12,41,16,18,18,,12,20,12,8,,1,,0,,,"0,44",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncLongToDecimal.java",12,1,11,0,3,,,,,1,0,1,8,,9,9,2,9,,0,0,1,8,,144,19,101,28,60,24,,54,77,29,49,,15,,4,,,"0,24",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncLongToString.java",10,0,9,0,2,,,,,1,0,1,10,,11,11,3,11,,3,0,0,8,,154,20,106,32,59,29,,56,81,32,49,,15,,4,,,"0,27",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncPowerDoubleToDouble.java",5,0,5,0,1,,,,,1,0,1,8,,8,8,1,8,,0,0,1,7,,80,12,46,21,18,22,,15,24,15,10,,1,,0,,,"0,48",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncPowerLongToDouble.java",5,0,5,0,1,,,,,1,0,1,8,,8,8,1,8,,0,0,1,7,,80,12,46,20,18,22,,13,22,14,8,,1,,0,,,"0,48",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncRand.java",7,1,7,0,2,,,,,1,0,1,10,,10,10,2,10,,0,0,0,10,,117,20,75,28,36,22,,33,50,26,24,,7,,2,,,"0,29",16,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncRandNoSeed.java",7,0,6,0,2,,,,,1,0,1,10,,10,10,2,10,,0,0,0,10,,112,19,72,28,34,21,,32,48,26,22,,6,,2,,,"0,29",15,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncRoundWithNumDigitsDecimalToDecimal.java",14,1,12,1,2,,,,,1,0,1,7,,7,7,3,7,,0,0,1,6,,140,20,98,33,58,23,,55,73,33,40,,11,,3,,,"0,23",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncTimestampToDecimal.java",12,1,11,0,3,,,,,1,0,1,8,,9,9,2,9,,0,0,1,8,,144,19,101,28,60,24,,54,77,29,49,,15,,4,,,"0,24",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FuncTimestampToLong.java",12,1,11,0,3,,,,,1,0,1,8,,9,9,2,9,,0,0,1,8,,145,19,102,29,60,24,,55,78,30,49,,15,,4,,,"0,24",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Function.java",15,0,12,3,3,,,,,3,0,0,45,,47,47,7,47,,18,0,0,29,,781,51,586,153,372,153,,297,448,160,353,,20,,5,,,"0,26",147,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Function.java",13,1,12,1,3,,,,,6,3,13,76,,74,73,19,76,,1,2,0,73,,1199,129,1013,198,650,81,,474,710,176,575,,26,,4,,,"0,08",263,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionDatetime.java",6,0,5,1,1,,,,,8,2,0,18,,18,16,0,18,,3,0,0,15,,151,16,94,32,52,41,,56,82,38,55,,3,,1,,,"0,44",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionInfo.java",6,0,5,1,1,,,,,3,0,0,31,,29,31,16,31,,0,0,0,31,,284,44,175,64,73,66,,85,126,57,70,,7,,2,,,"0,38",43,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionLocalizer.java",11,0,10,1,3,,,,,7,0,2,20,,21,21,21,21,,1,6,0,14,,316,27,265,96,145,28,,144,206,99,129,,7,,4,,,"0,11",51,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionMisc.java",11,0,9,1,3,,,,,13,1,0,25,,25,24,0,25,,8,0,0,17,,309,18,241,53,158,51,,134,200,68,155,,14,,6,,,"0,21",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionOra.java",13,1,10,2,3,,,,,7,0,0,15,,15,15,0,15,,4,0,0,11,,229,26,153,35,99,52,,73,117,40,85,,12,,4,,,"0,34",43,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionRegistry.java",19,1,13,5,4,,,,,1,56,14,57,,57,1,0,57,,2,2,0,53,,1622,171,1149,339,764,305,,684,874,313,648,,24,,5,,,"0,27",207,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionSemanticAnalyzer.java",20,2,15,3,4,,,,,1,0,1,7,,7,7,0,7,,0,5,0,2,,200,24,135,58,78,41,,76,102,55,66,,6,,3,,,"0,30",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionString.java",9,0,8,1,2,,,,,13,0,0,26,,26,26,0,26,,12,0,0,14,,276,17,206,45,136,53,,117,176,58,139,,13,,3,,,"0,26",58,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionTask.java",15,1,14,1,3,,,,,1,3,2,16,,16,13,0,16,,0,8,0,8,,324,34,259,88,161,31,,127,174,79,119,,11,,4,,,"0,12",47,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionType.java",4,0,3,1,1,,,,,1,1,0,5,,3,4,2,5,,0,1,0,4,,42,7,22,10,7,13,,10,14,9,5,,2,,1,,,"0,59",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionUtils.java",6,0,5,1,2,,,,,3,5,0,9,,5,4,8,9,,0,0,0,9,,110,10,64,26,29,36,,25,43,18,27,,7,,1,,,"0,56",15,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"FunctionWork.java",3,0,3,0,1,,,,,1,0,1,14,,14,14,5,14,,0,0,0,14,,93,18,51,23,14,24,,21,36,23,13,,1,,0,,,"0,47",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenHiveTemplate.java",13,1,12,0,2,,,,,1,1,0,9,,9,8,1,9,,0,5,0,4,,169,19,128,48,79,24,,70,90,48,60,,4,,3,,,"0,19",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRFileSink1.java",45,5,29,11,6,,,,,1,0,1,4,,4,4,0,4,,0,2,0,2,,239,30,144,64,83,66,,82,107,58,71,,10,,4,,,"0,46",23,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMROperator.java",11,1,6,4,1,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,59,7,24,18,7,28,,15,18,16,4,,1,,0,,,"1,17",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRProcContext.java",7,0,4,3,1,,,,,3,0,0,46,,46,46,23,46,,0,0,0,46,,456,58,240,113,75,158,,117,171,100,73,,3,,2,,,"0,66",51,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRRedSink1.java",30,4,19,8,3,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,102,13,54,28,29,35,,35,42,26,23,,5,,2,,,"0,65",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRRedSink2.java",23,3,16,4,2,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,88,13,47,28,25,28,,32,37,25,19,,3,,1,,,"0,60",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRRedSink3.java",33,5,20,9,3,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,111,15,59,33,32,37,,39,46,30,23,,5,,2,,,"0,63",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRSkewJoinProcessor.java",55,7,41,8,6,,,,,1,5,5,6,,6,1,0,6,,3,1,0,2,,411,53,293,140,202,67,,213,252,137,168,,24,,3,,,"0,23",33,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRTableScan1.java",53,5,36,13,4,,,,,1,0,0,3,,3,3,0,3,,0,1,0,2,,219,21,140,72,87,59,,101,116,66,77,,11,,5,,,"0,42",13,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMRUnion1.java",37,4,22,11,4,,,,,1,0,0,6,,6,6,0,6,,0,4,0,2,,280,35,159,67,92,86,,85,107,55,71,,7,,3,,,"0,54",21,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMapRedUtils.java",38,3,25,10,5,,,,,2,46,1,48,,48,2,0,48,,5,4,0,39,,1983,209,1290,438,854,488,,667,936,387,721,,41,,6,,,"0,38",238,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenMapRedWalker.java",19,2,9,9,2,,,,,1,0,0,2,,2,2,0,2,,0,0,1,1,,71,10,24,11,10,37,,13,19,11,10,,3,,1,,,"1,54",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenSparkProcContext.java",40,0,40,0,2,,,,,1,0,0,1,,1,1,29,1,,0,0,0,1,,188,28,105,72,31,55,,89,91,64,27,,2,,0,,,"0,52",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenSparkSkewJoinProcessor.java",85,6,73,6,9,,,,,1,3,1,4,,4,1,0,4,,0,3,0,1,,421,34,343,158,240,46,,251,291,152,204,,27,,3,,,"0,13",35,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenSparkUtils.java",23,3,17,4,4,,,,,1,6,2,21,,21,15,1,21,,0,5,3,13,,599,81,409,140,251,110,,207,300,138,212,,17,,4,,,"0,27",80,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenSparkWork.java",111,10,63,38,11,,,,,1,0,1,2,,2,2,1,2,,0,0,0,2,,290,28,161,57,100,101,,94,122,58,76,,21,,7,,,"0,63",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenSparkWorkWalker.java",17,2,10,6,2,,,,,1,0,0,4,,4,4,1,4,,0,1,1,2,,114,15,55,27,25,44,,33,43,24,22,,3,,2,,,"0,80",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenTezProcContext.java",23,1,22,1,1,,,,,1,0,0,2,,2,2,36,2,,0,0,0,2,,211,34,116,77,37,61,,105,108,74,34,,1,,0,,,"0,53",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenTezUtils.java",32,5,22,4,4,,,,,1,10,1,13,,13,3,0,13,,0,2,1,10,,500,85,331,124,210,85,,192,253,115,183,,20,,5,,,"0,26",57,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenTezWork.java",87,8,56,23,10,,,,,1,0,1,5,,5,5,1,5,,0,3,0,2,,506,51,317,94,217,138,,191,250,96,184,,45,,7,,,"0,44",51,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenTezWorkWalker.java",18,2,11,6,2,,,,,1,0,0,4,,4,4,1,4,,0,1,1,2,,116,15,59,28,29,42,,38,48,26,25,,3,,2,,,"0,71",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenVectorCode.java",20,1,17,1,3,,,,,1,10,2,102,,102,92,9,102,,6,91,0,5,,3340,401,2636,1583,2328,303,,1138,1409,658,993,,78,,2,,,"0,11",290,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenVectorTestCode.java",20,3,17,1,2,,,,,2,2,0,10,,8,8,7,10,,0,2,0,8,,261,38,185,52,130,38,,88,115,42,84,,4,,2,,,"0,21",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Gender.java",0,0,0,0,0,,,,,1,1,1,3,,1,2,2,3,,0,0,0,3,,13,0,8,7,2,5,,4,5,4,2,,1,,0,,,"0,63",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Generator.java",45,6,36,3,2,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,107,12,67,39,33,28,,49,51,37,20,,2,,0,,,"0,42",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericMR.java",6,0,5,0,1,,,,,7,1,0,23,,24,23,5,24,,1,12,0,11,,210,31,142,55,56,37,,57,93,51,46,,4,,2,,,"0,26",30,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericResponse.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,25,2,5,4,0,18,,3,4,4,0,,0,,0,,,"3,60",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFAverage.java",12,1,11,1,2,,,,,8,1,1,32,,39,38,12,39,,0,1,23,15,,460,56,364,157,185,40,,167,223,120,120,,16,,3,,,"0,11",72,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFBridge.java",7,0,6,0,2,,,,,3,0,1,15,,15,15,10,15,,1,0,0,14,,193,33,129,60,49,31,,58,85,50,37,,9,,2,,,"0,24",23,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCollectList.java",12,1,11,0,4,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,54,6,31,12,14,17,,10,15,9,6,,6,,1,,,"0,55",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCollectSet.java",11,0,11,0,4,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,56,5,31,12,14,20,,10,15,9,6,,6,,1,,,"0,65",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFComputeStats.java",16,2,13,1,2,,,,,17,0,3,66,,70,70,80,70,,0,2,23,45,,1394,231,1024,368,607,156,,592,733,283,508,,17,,4,,,"0,15",147,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFContextNGrams.java",35,2,29,4,6,,,,,3,0,1,9,,9,9,10,9,,0,1,0,8,,414,37,314,96,196,64,,152,203,79,146,,21,,4,,,"0,20",58,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCorrelation.java",22,2,20,1,4,,,,,3,0,0,11,,11,11,23,11,,0,0,0,11,,384,39,277,107,175,75,,159,185,86,116,,26,,2,,,"0,27",44,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCount.java",10,1,9,0,2,,,,,3,0,0,12,,12,12,8,12,,0,2,0,10,,196,24,143,64,62,30,,60,90,42,52,,10,,3,,,"0,21",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCovariance.java",19,2,17,1,4,,,,,3,0,0,11,,11,11,18,11,,0,0,0,11,,340,40,237,93,144,68,,128,154,75,92,,26,,2,,,"0,29",44,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCovarianceSample.java",36,2,34,1,15,,,,,2,0,0,2,,2,2,0,2,,0,0,0,2,,123,10,87,24,53,28,,19,30,13,17,,26,,2,,,"0,32",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFCumeDist.java",14,0,14,0,3,,,,,2,0,0,3,,3,3,0,3,,0,0,1,2,,97,7,72,43,28,18,,33,44,26,20,,7,,3,,,"0,25",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFDenseRank.java",4,0,4,0,1,,,,,2,0,0,2,,2,2,0,2,,0,0,2,0,,56,7,29,23,2,20,,5,9,7,2,,1,,0,,,"0,69",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFEWAHBitmap.java",11,0,11,0,2,,,,,3,0,1,10,,10,10,4,10,,0,1,0,9,,193,22,142,69,65,30,,71,94,54,49,,3,,2,,,"0,21",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFEvaluator.java",10,0,3,7,1,,,,,5,1,0,11,,16,17,5,18,,1,0,0,17,,258,24,69,40,18,165,,32,47,33,16,,2,,1,,,"2,39",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFFirstValue.java",10,1,8,1,2,,,,,6,0,1,22,,22,22,9,22,,3,0,3,16,,323,52,231,95,97,40,,101,153,74,88,,10,,3,,,"0,17",50,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFHistogramNumeric.java",18,1,15,2,4,,,,,3,0,1,9,,9,9,4,9,,0,0,0,9,,259,29,176,75,92,56,,78,102,52,59,,16,,2,,,"0,32",32,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFLag.java",7,0,6,0,2,,,,,4,0,1,12,,12,12,4,12,,0,0,5,7,,164,27,109,56,37,28,,49,72,40,36,,5,,2,,,"0,26",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFLastValue.java",9,1,8,0,2,,,,,5,0,1,21,,21,21,7,21,,2,0,3,16,,271,47,200,81,87,24,,93,139,66,80,,7,,2,,,"0,12",41,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFLead.java",6,0,6,0,1,,,,,4,0,1,12,,12,12,5,12,,0,0,5,7,,154,25,101,52,33,28,,44,65,36,31,,3,,2,,,"0,28",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFLeadLag.java",7,1,7,0,2,,,,,2,0,1,14,,17,17,4,17,,0,0,4,13,,179,34,121,57,52,24,,59,82,47,43,,6,,2,,,"0,20",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFMax.java",10,0,9,1,2,,,,,5,0,1,21,,21,21,5,21,,0,1,4,16,,321,45,218,90,97,58,,95,143,70,84,,10,,3,,,"0,27",48,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFMin.java",6,0,6,0,1,,,,,4,0,1,14,,14,14,4,14,,0,1,3,10,,164,25,118,61,41,21,,50,74,45,33,,3,,2,,,"0,18",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFMkCollectionEvaluator.java",6,0,6,0,1,,,,,3,0,1,15,,13,15,7,15,,0,1,0,14,,166,27,113,55,48,26,,53,77,45,37,,3,,2,,,"0,23",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFNTile.java",9,1,8,0,2,,,,,3,0,1,10,,10,10,3,10,,2,0,0,8,,166,27,119,66,45,20,,59,79,47,36,,4,,2,,,"0,17",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"GenericUDAFParameterInfo.java",0,0,0,0,0,,,,,1,0,0,0,,4,4,0,4,,4,0,0,0,,80,7,10,9,0,63,,7,8,8,0,,0,,0,,,"6,30",0,,,,,,,,,,,0,0,"0,00","0,00"
