Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LlapTezUtils.java",5,0,4,1,1,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,29,3,12,8,2,14,,6,8,7,1,,1,,0,,,"1,17",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LlapTokenIdentifier.java",4,0,4,0,1,,,,,2,0,2,9,,9,9,0,9,,0,0,1,8,,82,13,49,29,11,20,,19,30,21,10,,1,,0,,,"0,41",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LoadFileDesc.java",6,0,4,1,1,,,,,1,0,1,12,,12,12,5,12,,0,0,0,12,,118,17,62,28,21,39,,26,40,23,17,,3,,1,,,"0,63",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LoadMultiFilesDesc.java",5,0,4,1,1,,,,,1,0,1,12,,12,12,5,12,,0,0,0,12,,109,17,56,28,16,36,,26,39,24,15,,1,,0,,,"0,64",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LoadSemanticAnalyzer.java",36,4,29,3,6,,,,,3,1,0,8,,8,7,0,8,,0,3,0,5,,344,41,255,80,161,48,,121,169,75,117,,25,,4,,,"0,19",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LocalMapJoinProcFactory.java",21,1,18,2,3,,,,,4,3,1,9,,9,6,0,9,,0,2,0,7,,273,21,201,91,117,51,,118,149,83,91,,16,,5,,,"0,25",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Lock.java",8,0,7,1,2,,,,,2,5,3,27,,27,22,19,27,,5,9,0,13,,322,39,247,90,130,36,,135,187,88,113,,8,,4,,,"0,15",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LogDirectoryCleaner.java",14,0,14,0,4,,,,,2,0,1,4,,4,4,4,4,,2,0,0,2,,99,6,75,33,39,18,,39,58,34,34,,8,,5,,,"0,24",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LogDivertAppender.java",10,1,8,2,2,,,,,3,1,8,13,,13,12,8,13,,0,1,2,10,,249,33,160,80,76,56,,86,115,67,63,,5,,2,,,"0,35",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LogUtils.java",16,0,13,3,3,,,,,2,5,3,6,,6,1,0,6,,0,3,0,3,,145,11,94,31,55,40,,41,58,25,39,,5,,4,,,"0,43",16,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColDivideLongColumn.java",13,1,11,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,189,21,133,42,84,35,,72,100,44,56,,17,,3,,,"0,26",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColEqualLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColGreaterEqualLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColGreaterLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColLessEqualLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColLessLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongColNotEqualLongColumn.java",11,1,10,1,3,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,169,23,115,37,68,31,,56,82,39,43,,19,,3,,,"0,27",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarDivideLongColumn.java",11,1,10,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,168,20,120,41,74,29,,65,88,41,47,,12,,3,,,"0,24",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarEqualLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarGreaterEqualLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarGreaterLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarLessEqualLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarLessLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LongScalarNotEqualLongColumn.java",10,0,9,1,2,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,151,20,108,34,63,23,,53,77,34,43,,17,,3,,,"0,21",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"LowLevelCacheMemoryManager.java",14,0,14,0,3,,,,,1,0,0,7,,7,7,4,7,,0,0,0,7,,146,11,110,38,62,25,,61,84,30,57,,11,,4,,,"0,23",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MTable.java",7,0,3,3,1,,,,,1,0,0,26,,26,26,12,26,,0,0,0,26,,240,30,107,45,36,103,,51,78,42,36,,1,,0,,,"0,96",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MVersionTable.java",5,0,3,2,1,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,57,6,22,10,6,29,,9,16,10,6,,1,,0,,,"1,32",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MacroSemanticAnalyzer.java",20,1,18,1,3,,,,,2,0,1,6,,6,6,0,6,,0,3,0,3,,179,18,132,70,66,29,,79,98,63,54,,8,,2,,,"0,22",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinBytesTableContainer.java",8,0,8,0,2,,,,,7,3,1,62,,64,61,34,64,,2,4,0,58,,749,93,588,255,275,75,,298,413,201,250,,5,,2,,,"0,13",111,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinDesc.java",5,0,4,1,1,,,,,1,0,1,50,,50,50,21,50,,0,1,0,49,,391,64,255,107,104,73,,126,186,95,100,,4,,2,,,"0,29",58,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinKey.java",12,0,10,2,3,,,,,1,7,2,7,,9,2,0,9,,0,0,0,9,,167,15,120,57,63,36,,81,99,48,61,,5,,2,,,"0,30",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinObjectSerDeContext.java",5,0,4,1,1,,,,,1,0,0,5,,5,5,3,5,,0,0,0,5,,64,8,33,18,9,23,,16,22,15,7,,1,,0,,,"0,70",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinOperator.java",21,1,17,3,4,,,,,2,1,3,29,,29,28,14,29,,0,3,14,12,,746,80,544,178,322,129,,302,418,175,285,,22,,7,,,"0,24",112,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinProcessor.java",24,2,17,5,3,,,,,6,21,2,42,,42,21,4,42,,0,10,1,31,,1208,143,803,325,498,264,,423,588,285,433,,20,,5,,,"0,33",138,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinTableContainer.java",0,0,0,0,0,,,,,2,0,0,0,,15,15,0,15,,15,0,0,0,,116,18,35,33,0,63,,27,29,29,0,,0,,0,,,"1,80",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapJoinTableContainerSerDe.java",23,1,21,2,4,,,,,1,1,0,11,,11,10,2,11,,0,3,0,8,,315,22,255,98,161,38,,145,192,89,139,,13,,5,,,"0,15",47,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapOperator.java",16,1,14,1,3,,,,,3,2,1,34,,32,32,26,34,,1,9,2,22,,719,76,564,212,329,82,,302,425,201,290,,19,,5,,,"0,15",111,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapRecordProcessor.java",34,3,28,3,6,,,,,3,0,2,11,,11,11,14,11,,3,4,0,4,,466,45,369,112,227,54,,210,286,118,193,,24,,6,,,"0,15",62,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapRedTask.java",37,5,27,5,5,,,,,1,2,8,11,,11,9,5,11,,1,1,0,9,,491,70,343,121,237,78,,182,234,105,171,,28,,4,,,"0,23",55,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapTezProcessor.java",4,0,4,0,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,31,3,8,4,2,20,,4,6,4,2,,1,,0,,,"2,50",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapWork.java",5,0,5,0,1,,,,,1,1,2,81,,81,80,31,81,,0,2,0,79,,636,113,451,189,187,77,,189,314,168,172,,7,,4,,,"0,17",121,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapredContext.java",7,0,6,1,2,,,,,1,3,2,15,,15,12,4,15,,2,4,1,8,,164,22,112,43,49,30,,52,79,43,42,,3,,2,,,"0,27",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapredLocalTask.java",23,2,18,3,3,,,,,1,1,5,18,,18,17,6,18,,0,3,0,15,,536,69,388,158,226,79,,228,302,154,199,,22,,4,,,"0,20",62,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapredParquetOutputFormat.java",11,1,9,1,1,,,,,1,0,1,6,,6,6,1,6,,0,0,1,5,,129,18,88,61,21,23,,45,54,40,17,,3,,1,,,"0,26",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MapredWork.java",4,0,4,0,1,,,,,1,0,1,9,,9,9,3,9,,0,0,0,9,,90,18,51,25,20,21,,25,38,22,19,,3,,1,,,"0,41",13,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MemoryDecider.java",17,2,14,1,3,,,,,5,0,1,13,,13,13,4,13,,0,7,0,6,,305,48,226,98,117,34,,129,177,99,99,,15,,4,,,"0,15",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MemoryManager.java",0,0,0,0,0,,,,,1,0,0,0,,4,4,0,4,,4,0,0,0,,26,2,7,6,0,17,,5,6,6,0,,0,,0,,,"2,43",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MemoryManager.java",11,0,7,4,2,,,,,4,0,2,11,,12,12,8,12,,2,2,0,8,,214,19,112,45,55,83,,57,81,43,45,,4,,2,,,"0,74",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MergeFileRecordProcessor.java",24,2,19,3,4,,,,,2,0,2,8,,8,8,8,8,,4,2,0,2,,262,32,192,68,115,40,,110,142,62,90,,7,,3,,,"0,21",28,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MergeFileTask.java",21,2,16,2,3,,,,,1,0,0,8,,8,8,3,8,,0,1,0,7,,235,32,166,68,90,37,,93,121,59,73,,18,,5,,,"0,22",26,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MergeFileTezProcessor.java",5,0,5,0,1,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,44,5,18,12,3,21,,10,13,10,3,,1,,0,,,"1,17",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MergeJoinWork.java",6,0,5,1,1,,,,,1,0,0,21,,21,21,3,21,,0,1,0,20,,176,28,118,53,36,30,,40,73,39,35,,8,,3,,,"0,25",30,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MessagingUtils.java",12,1,8,3,2,,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,62,8,26,15,11,28,,15,20,15,9,,3,,2,,,"1,08",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaDataFormatUtils.java",16,1,14,2,3,,,,,1,26,4,27,,27,1,0,27,,1,18,0,8,,530,62,408,123,264,63,,221,304,117,227,,13,,3,,,"0,15",81,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaDataPrettyFormatUtils.java",21,1,14,6,3,,,,,1,8,3,9,,9,1,0,9,,0,8,0,1,,244,24,140,45,92,80,,70,97,40,70,,10,,4,,,"0,57",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStoreDirectSql.java",24,1,20,3,4,,,,,25,8,4,76,,74,70,28,78,,3,30,5,40,,1797,121,1461,418,1072,232,,771,1047,400,808,,38,,6,,,"0,16",286,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStoreEndFunctionContext.java",4,0,3,1,1,,,,,1,0,0,5,,5,5,3,5,,0,0,0,5,,59,10,23,10,7,26,,11,17,10,7,,1,,0,,,"1,13",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStoreInitContext.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,27,4,3,2,0,20,,1,2,2,0,,0,,0,,,"6,67",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStorePartitionHelper.java",16,1,15,1,3,,,,,1,0,1,4,,4,4,4,4,,1,0,0,3,,119,13,80,32,45,26,,47,56,28,33,,5,,2,,,"0,33",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStoreSchemaInfo.java",16,0,11,4,3,,,,,1,4,6,9,,9,5,4,9,,0,2,0,7,,210,20,132,50,78,59,,71,96,49,58,,6,,2,,,"0,45",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetaStoreUtils.java",19,1,14,4,3,,,,,4,77,14,80,,80,3,0,80,,5,5,0,70,,1761,157,1239,357,787,371,,563,837,325,615,,19,,4,,,"0,30",259,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetadataOnlyOptimizer.java",10,0,8,2,2,,,,,4,0,1,9,,9,9,2,9,,0,0,0,9,,171,16,101,56,43,54,,56,75,51,35,,5,,3,,,"0,53",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetadataOperation.java",10,0,8,2,2,,,,,1,0,3,9,,9,9,0,9,,0,2,6,1,,148,16,88,35,43,44,,47,63,32,35,,3,,2,,,"0,50",15,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetadataReader.java",0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,34,5,12,11,0,17,,7,8,8,0,,0,,0,,,"1,42",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetadataReaderImpl.java",16,0,15,1,3,,,,,1,0,0,5,,5,5,4,5,,0,0,0,5,,125,11,94,42,50,20,,52,67,36,41,,10,,4,,,"0,21",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetricsConstant.java",0,0,0,0,0,,,,,1,0,23,0,,0,0,0,0,,0,0,0,0,,55,9,26,25,23,20,,24,25,25,0,,0,,0,,,"0,77",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetricsTestUtils.java",5,0,5,0,1,,,,,2,2,3,3,,3,1,2,3,,1,1,0,1,,60,7,33,24,12,20,,22,27,23,12,,1,,0,,,"0,61",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MetricsUtils.java",5,0,5,0,2,,,,,1,2,3,2,,2,0,0,2,,0,0,0,2,,44,5,19,10,8,20,,10,14,10,4,,2,,1,,,"1,05",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MiniHS2.java",9,0,7,2,2,,,,,3,1,6,34,,32,33,20,34,,0,3,0,31,,409,48,296,105,164,69,,172,227,102,139,,6,,2,,,"0,23",55,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MiniHiveKdc.java",6,0,5,1,1,,,,,2,2,4,17,,17,15,6,17,,0,0,0,17,,183,30,109,59,44,44,,60,79,51,35,,1,,0,,,"0,40",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MockPartitionExpressionForMetastore.java",4,0,4,0,1,,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,58,8,30,19,5,20,,11,17,12,5,,1,,0,,,"0,67",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MockUtils.java",15,1,13,0,1,,,,,10,1,0,17,,17,16,0,17,,1,0,0,16,,219,25,167,65,96,27,,88,112,69,60,,3,,2,,,"0,16",21,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MoveTask.java",54,4,41,10,9,,,,,1,0,2,10,,10,10,0,10,,0,5,0,5,,638,50,467,141,308,125,,226,318,138,228,,43,,7,,,"0,27",90,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MutatorClient.java",13,0,11,2,3,,,,,1,0,2,8,,8,8,4,8,,1,1,0,6,,166,17,113,40,60,36,,60,83,40,49,,6,,3,,,"0,32",22,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MutatorCoordinator.java",13,0,10,2,2,,,,,1,0,1,16,,16,16,14,16,,2,9,0,5,,295,26,198,74,101,71,,98,135,61,84,,6,,3,,,"0,36",35,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MutatorCoordinatorBuilder.java",7,0,6,1,2,,,,,1,0,0,9,,9,9,6,9,,0,2,0,7,,118,16,79,41,35,23,,50,64,41,32,,4,,1,,,"0,29",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"MuxOperator.java",13,0,11,2,2,,,,,2,1,2,17,,17,16,14,17,,0,0,4,13,,345,33,221,80,112,91,,122,166,71,99,,7,,3,,,"0,41",40,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NDV.java",0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,27,3,7,6,0,17,,4,5,5,0,,0,,0,,,"2,43",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NanoTimeUtils.java",14,1,13,1,2,,,,,1,5,6,5,,5,0,0,5,,0,3,0,2,,113,16,79,41,56,21,,56,66,39,47,,2,,1,,,"0,27",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NodeUtils.java",10,0,10,0,4,,,,,2,4,0,4,,5,1,0,5,,1,2,0,2,,80,9,50,14,22,21,,18,38,18,22,,5,,2,,,"0,42",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NoopReplicationTask.java",6,0,5,2,1,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,77,13,31,16,10,33,,15,21,12,9,,1,,0,,,"1,06",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NullRecordReader.java",4,0,4,0,1,,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,62,9,32,21,4,21,,10,17,13,4,,1,,0,,,"0,66",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NullScanOptimizer.java",16,2,15,0,2,,,,,4,0,1,4,,4,4,0,4,,0,0,0,4,,130,18,89,46,39,23,,55,69,40,35,,5,,2,,,"0,26",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"NullUtil.java",30,1,25,4,8,,,,,1,13,0,13,,13,0,0,13,,0,0,0,13,,437,28,340,59,215,72,,161,270,72,198,,24,,5,,,"0,21",109,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ObjectContainer.java",20,1,18,0,4,,,,,1,0,2,7,,7,7,9,7,,0,1,0,6,,206,23,158,41,95,30,,83,116,41,78,,10,,5,,,"0,19",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ObjectInspectorFactory.java",16,1,14,1,3,,,,,2,15,7,18,,16,3,4,18,,1,3,0,14,,396,41,291,108,165,64,,109,163,64,125,,16,,3,,,"0,22",53,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ObjectInspectorUtils.java",29,1,24,3,6,,,,,2,39,1,42,,40,3,3,42,,0,4,0,38,,1353,83,1093,321,770,177,,542,713,314,517,,49,,3,,,"0,16",260,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ObjectStore.java",22,1,20,1,3,,,,,20,5,9,334,,335,332,34,337,,4,117,34,182,,7876,568,6838,1952,4700,478,,3273,4601,1586,3614,,55,,11,,,"0,07",1125,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Op.java",42,0,38,5,9,,,,,2,0,0,7,,5,7,14,7,,0,3,0,4,,356,10,292,71,200,54,,144,215,81,169,,38,,7,,,"0,18",60,,,,,,,,,,,0,0,"0,00","0,00"
